Date,Total Balance,Cash Balance,Account Balance,Amount,Payment Method,Shop/Person,Location,Description,Category,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Start Date,End Date,Hours,Net Pay,Payslip,Unnamed: 19,Start Date.1,End Date.1,Rent,Paid/ Unpaid
13-Apr-2026,954.15,175,779.15,-7.18,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-Apr-2026,940.83,175,765.83,-13.32,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-Apr-2026,922.8,175,747.8,-18.03,Card,Lidl,Lidl Cork Cornmarket,Burger stuff,Food,,,,,,,,,,,,,,
14-Apr-2026,904.41,175,729.41,-18.39,Card,TradingView,,TradingView subscription,Trading,,,,,,,,,,,,,,
15-Apr-2026,900.59,175,725.59,-3.82,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
15-Apr-2026,898.65,175,723.65,-1.94,Card,Mr Price,Mr Price,Monster,Food,,,,,,,,,,,,,,
16-Apr-2026,887.56,175,712.56,-11.09,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
16-Apr-2026,881.06,175,706.06,-6.5,Card,Tesco,Tesco Superstore,2 * Mi wadi,Food,,,,,,,,,,,,,,
17-Apr-2026,1289.16,175,1114.16,408.1,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
17-Apr-2026,1239.16,175,1064.16,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
17-Apr-2026,815.06,175,640.06,-424.1,Card,One Option,,Chat Room 1 Year,Trading,,,,,,,,,,,,,,
17-Apr-2026,808.49,175,633.49,-6.57,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
10-Apr-2026,797.23,175,622.23,-11.26,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
18-Apr-2026,785.58,175,610.58,-11.65,Card,Irish Rail,Kent Station,"Train ticket, Banteer",Transport,,,,,,,,,,,,,,
18-Apr-2026,777.1,175,602.1,-8.48,Bank Transfer,BOI,,Convertion Fee,BOI Fees,,,,,,,,,,,,,,
19-Apr-2026,765.45,175,590.45,-11.65,Card,Irish Rail,Kent Station,"Train ticket, Banteer",Transport,,,,,,,,,,,,,,
19-Apr-2026,915.45,325,590.45,150.0,Cash,Mumsie,Knockskehy,Labour,Mumsie,,,,,,,,,,,,,,
20-Apr-2026,765.45,325,440.45,-150.0,Card,Revolut,,Account -> Revolut -> IBKR,Trading,,,,,,,,,,,,,,
20-Apr-2026,757.07,325,432.07,-8.38,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
21-Apr-2026,751.69,325,426.69,-5.38,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
21-Apr-2026,749.51,325,424.51,-2.18,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
22-Apr-2026,744.13,325,419.13,-5.38,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
22-Apr-2026,739.43,325,414.43,-4.7,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
23-Apr-2026,731.26,325,406.26,-8.17,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
23-Apr-2026,727.23,325,402.23,-4.03,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
23-Apr-2026,720.95,325,395.95,-6.28,Card,Chemist Warehouse,Chemist Warehouse Cornmarket,"Sampoo, floss",Personal,,,,,,,,,,,,,,
23-Apr-2026,701.65,325,376.65,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips ,Food,,,,,,,,,,,,,,
24-Apr-2026,691.33,325,366.33,-10.32,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
24-Apr-2026,908.05,325,583.05,216.72,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
24-Apr-2026,890.99,325,565.99,-17.06,Card,Apex Trader Funding,,Eval 25K,Trading,,,,,,,,,,,,,,
24-Apr-2026,890.65,325,565.65,-0.34,Bank Transfer,BOI,,Convertion Fee,BOI Fees,,,,,,,,,,,,,,
25-Apr-2026,886.71,325,561.71,-3.94,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
25-Apr-2026,884.53,325,559.53,-2.18,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
25-Apr-2026,874.18,325,549.18,-10.35,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
26-Apr-2026,869.18,320,549.18,-5.0,Cash,Centra,Centra,sweets,Food,,,,,,,,,,,,,,
26-Apr-2026,969.18,420,549.18,100.0,Cash,Mumsie,,labour,Mumsie,,,,,,,,,,,,,,
27-Apr-2026,954.88,420,534.88,-14.3,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
27-Apr-2026,945.65,420,525.65,-9.23,Card,Lidl,Lidl Cork Cornmarket,Burger Stuff,Food,,,,,,,,,,,,,,
27-Apr-2026,941.65,420,521.65,-4.0,Card,Tesco,Tesco Superstore,Mi Wadi * 2,Food,,,,,,,,,,,,,,
28-Apr-2026,793.56,420,373.56,-148.09,Bank Transfer,Electric Ireland,,Direct debit bill,Household,,,,,,,,,,,,,,
28-Apr-2026,782.05,420,362.05,-11.51,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
28-Apr-2026,779.6,420,359.6,-2.45,Card,Lidl,Lidl Cork Cornmarket,Cookies,Food,,,,,,,,,,,,,,
29-Apr-2026,770.68,420,350.68,-8.92,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
29-Apr-2026,767.68,420,347.68,-3.0,Card,Lidl,Lidl Cork Cornmarket,3 * Toffee Yum yum,Food,,,,,,,,,,,,,,
27-Apr-2026,765.69,420,345.69,-1.99,Card,Mr Price ,Mr Price,Monster,Food,,,,,,,,,,,,,,
30-Apr-2026,935.71,420,515.71,170.02,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
30-Apr-2026,929.71,420,509.71,-6.0,Bank Transfer,BOI,,Maintaining account,BOI Fees,,,,,,,,,,,,,,
30-Apr-2026,928.73,420,508.73,-0.98,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
30-Apr-2026,918.85,420,498.85,-9.88,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
1-May-2026,906.48,420,486.48,-12.37,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
1-May-2026,883.03,420,463.03,-23.45,Card,Mr Price,Mr Price,"Cleaning stuff, tablets for washing",Household,,,,,,,,,,,,,,
1-May-2026,683.03,220,463.03,-200.0,Cash,Denis,T23 X499,"Wanted money, lost card",Denis,,,,,,,,,,,,,,
1-May-2026,883.03,220,663.03,200.0,Bank Transfer,Denis,,Money given back,Denis,,,,,,,,,,,,,,
1-May-2026,833.03,220,613.03,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
2-May-2026,813.73,220,593.73,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips ,Food,,,,,,,,,,,,,,
2-May-2026,806.2,220,586.2,-7.53,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
2-May-2026,803.65,220,583.65,-2.55,Card,Daybreak,Daybreak,Club Orange,Food,,,,,,,,,,,,,,
2-May-2026,767.0,220,547.0,-36.65,Card,Dinos,Dinos Blackpool,"2 * breast bun meal, 2 curry, chicken strips",Food,,,,,,,,,,,,,,
3-May-2026,765.05,220,545.05,-1.95,Card,Caseys,Freemount,Spuds,Food,,,,,,,,,,,,,,
3-May-2026,758.85,220,538.85,-6.2,Card,Centra,Aspel's Centra,"Latte, sweets",Food,,,,,,,,,,,,,,
4-May-2026,750.95,220,530.95,-7.9,Card,SuperMacs,Supermac's & Papa John's Mallow,2 * hot choclate muffin,Food,,,,,,,,,,,,,,
4-May-2026,746.0,220,526.0,-4.95,Card,Irish Rail,Kent Station,"Train ticket, Mallow",Transport,,,,,,,,,,,,,,
4-May-2026,740.55,220,520.55,-5.45,Card,Macs Place,Supermac's & Papa John's Mallow,"Pepsi Max, wispa bars",Food,,,,,,,,,,,,,,
5-May-2026,726.4,220,506.4,-14.15,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
5-May-2026,723.95,220,503.95,-2.45,Card,Lidl,Lidl Cork Cornmarket,Cookies,Food,,,,,,,,,,,,,,
6-May-2026,711.42,220,491.42,-12.53,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
6-May-2026,704.59,220,484.59,-6.83,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
7-May-2026,689.19,220,469.19,-15.4,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
7-May-2026,686.24,220,466.24,-2.95,Card,Daybreak,Daybreak,Monster,Food,,,,,,,,,,,,,,
4-May-2026,836.24,370,466.24,150.0,Cash,Mumsie,Knockskehy,Labour,Mumsie,,,,,,,,,,,,,,
4-May-2026,886.24,420,466.24,50.0,Cash,Dadsie,Knockskehy,"Unsure why, gave during chinese",Dadsie,,,,,,,,,,,,,,
6-May-2026,936.24,470,466.24,50.0,Cash,Sheila,T23 X499,Money for food + cans returned,Sheila,,,,,,,,,,,,,,
3-May-2026,924.59,470,454.59,-11.65,Card,Irish Rail,Kent Station,"Train ticket, Banteer",Transport,,,,,,,,,,,,,,
8-May-2026,1290.31,470,820.31,365.72,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
8-May-2026,1240.31,470,770.31,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
8-May-2026,1222.91,470,752.91,-17.4,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
8-May-2026,1214.99,470,744.99,-7.92,Card,Mr Price,Mr Price,"Sweets, monster for sis",Food,,,,,,,,,,,,,,
9-May-2026,1174.22,470,704.22,-40.77,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
9-May-2026,1165.22,470,695.22,-9.0,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
10-May-2026,1157.65,470,687.65,-7.57,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
10-May-2026,1152.41,470,682.41,-5.24,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
11-May-2026,1144.48,470,674.48,-7.93,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
12-May-2026,1131.96,470,661.96,-12.52,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
12-May-2026,1130.02,470,660.02,-1.94,Card,Mr Price,Mr Price,Monster,Food,,,,,,,,,,,,,,
12-May-2026,1127.57,470,657.57,-2.45,Card,Lidl,Lidl Cork Cornmarket,Cookies,Food,,,,,,,,,,,,,,
13-May-2026,1116.64,470,646.64,-10.93,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
13-May-2026,1112.6,470,642.6,-4.04,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-May-2026,1103.57,470,633.57,-9.03,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-May-2026,1099.73,470,629.73,-3.84,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-May-2026,1081.34,470,611.34,-18.39,Card,TradingView,,TradingView subscription,Trading,,,,,,,,,,,,,,
15-May-2026,1402.87,470,932.87,321.53,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
15-May-2026,1352.87,470,882.87,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
15-May-2026,1334.18,470,864.18,-18.69,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
15-May-2026,1332.49,470,862.49,-1.69,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
16-May-2026,1320.54,470,850.54,-11.95,Card,Irish Rail,Kent,Ticket to Banteer,Transport,,,,,,,,,,,,,,
16-May-2026,1316.74,470,846.74,-3.8,Card,Spar,Aspel's Centra,Latte for mumsie,Food Non-Personal,,,,,,,,,,,,,,
15-May-2026,1314.8,470,844.8,-1.94,Card,Mr Price,Mr Price,Monster,Food,,,,,,,,,,,,,,
16-May-2026,1514.8,670,844.8,200.0,Cash,Mumsie,Knockskehy,Labour,Mumsie,,,,,,,,,,,,,,
17-May-2026,1509.85,670,839.85,-4.95,Card,Irish Rail,Kent,Ticket to Mallow,Transport,,,,,,,,,,,,,,
17-May-2026,1507.1,670,837.1,-2.75,Card,Centra,Aspel's Centra,Sweets,Food,,,,,,,,,,,,,,
17-May-2026,1506.72,670,836.72,-0.38,Card,SuperValu,O'Keeffe's SuperValu Newmarket,Food,Food,,,,,,,,,,,,,,
17-May-2026,1502.22,670,832.22,-4.5,Card,Mace,Hannon’s Mace/Maxol,Tayto's,Food,,,,,,,,,,,,,,
9-May-2026,1602.22,770,832.22,100.0,Cash,Musmie,Knockskehy,Labour,Mumsie,,,,,,,,,,,,,,
18-May-2026,1590.57,770,820.57,-11.65,Card,Irish Rail,Banteer,Train ticket to Kent,Transport,,,,,,,,,,,,,,
18-May-2026,1580.22,770,810.22,-10.35,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
19-May-2026,1573.12,770,803.12,-7.1,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
19-May-2026,1570.12,770,800.12,-3.0,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
19-May-2026,1568.18,770,798.18,-1.94,Card,Mr Price,Mr Price,Monster,Food,,,,,,,,,,,,,,
20-May-2026,1561.51,770,791.51,-6.67,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
21-May-2026,1519.06,770,749.06,-42.45,Card,Dinos,Dinos Blackpool,Food,Food,,,,,,,,,,,,,,
22-May-2026,1805.66,770,1035.66,286.6,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
22-May-2026,1755.66,770,985.66,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
22-May-2026,1748.99,770,978.99,-6.67,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
22-May-2026,1747.05,770,977.05,-1.94,Card,Mr Price,Mr Price,Monster,Food,,,,,,,,,,,,,,
23-May-2026,1742.1,770,972.1,-4.95,Card,Irish Rail,Kent,Ticket to Mallow,Transport,,,,,,,,,,,,,,
23-May-2026,1732.5,770,962.5,-9.6,Card,Centra,Aspel's Centra,"Coffee's, Monster",Food,,,,,,,,,,,,,,
23-May-2026,1729.51,770,959.51,-2.99,Card,Costcutter,Costcutter,Coke,Food,,,,,,,,,,,,,,
24-May-2026,1717.51,770,947.51,-12.0,Card,Wok N Roll,Wok'n'Roll Grand Parade,Spice Cone,Food,,,,,,,,,,,,,,
23-May-2026,1837.51,890,947.51,120.0,Cash,Mumsie,Knockskehy,Labour,Mumsie,,,,,,,,,,,,,,
24-May-2026,1826.78,890,936.78,-10.73,Card,Costcutter,Costcutter,Sweets,Food,,,,,,,,,,,,,,
24-May-2026,1820.11,890,930.11,-6.67,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
24-May-2026,1817.54,890,927.54,-2.57,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
25-May-2026,1808.16,890,918.16,-9.38,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
25-May-2026,1802.82,890,912.82,-5.34,Card,Costcutter,Costcutter,Sweets,Food,,,,,,,,,,,,,,
26-May-2026,1781.33,890,891.33,-21.49,Card,Apex Trader Funding,,1 month 25K Evaluation,Trading,,,,,,,,,,,,,,
26-May-2026,1780.9,890,890.9,-0.43,Card,BOI,,FX Fee,BOI Fees,,,,,,,,,,,,,,
26-May-2026,1774.2,890,884.2,-6.7,Card,Tesco,Tesco Superstore,2 * Mi Wadi,Food,,,,,,,,,,,,,,
26-May-2026,1764.64,890,874.64,-9.56,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
26-May-2026,1760.05,890,870.05,-4.59,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
26-May-2026,1753.05,890,863.05,-7.0,Card,Costcutter,Costcutter,Sweets,Food,,,,,,,,,,,,,,
27-May-2026,1745.56,890,855.56,-7.49,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
27-May-2026,1738.86,890,848.86,-6.7,Card,Centra,Centra,Sweets,Food,,,,,,,,,,,,,,
28-May-2026,1736.68,890,846.68,-2.18,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
28-May-2026,1730.78,890,840.78,-5.9,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
29-May-2026,1967.39,890,1077.39,236.61,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
29-May-2026,1961.39,890,1071.39,-6.0,Bank Transfer,BOI,,Maintaining account,BOI Fees,,,,,,,,,,,,,,
29-May-2026,1911.39,890,1021.39,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
29-May-2026,1902.62,890,1012.62,-8.77,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
29-May-2026,1900.17,890,1010.17,-2.45,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
30-May-2026,1895.22,890,1005.22,-4.95,Card,Irish Rail,Kent,Train ticket to Mallow,Transport,,,,,,,,,,,,,,
30-May-2026,1886.72,890,996.72,-8.5,Card,Aspels Spar,Aspel's Centra,"Coffee's, Monster",Food,,,,,,,,,,,,,,
30-May-2026,1986.72,990,996.72,100.0,Cash,Dadsie,Knockskehy,Drew in bales,Dadsie,,,,,,,,,,,,,,
31-May-2026,1981.77,990,991.77,-4.95,Card,Irish Rail,Kent,Train ticket to Mallow,Transport,,,,,,,,,,,,,,
31-May-2026,1959.77,990,969.77,-22.0,Card,SuperValu,O'Keeffe's SuperValu Newmarket,"Guiness, pepsi maxx",Food Non-Personal,,,,,,,,,,,,,,
31-May-2026,1969.77,1000,969.77,10.0,Cash,Dadsie,Knockskehy,Money for Guiness,Dadsie,,,,,,,,,,,,,,
31-May-2026,2089.77,1120,969.77,120.0,Cash,Mumsie,Knockskehy,Drew in bales meelin,Mumsie,,,,,,,,,,,,,,
31-May-2026,2078.12,1120,958.12,-11.65,Card,Irish Rail,Banteer,Train ticket to Cork,Transport,,,,,,,,,,,,,,
1-Jun-2026,2064.96,1120,944.96,-13.16,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
1-Jun-2026,2062.51,1120,942.51,-2.45,Card,Lidl,Lidl Cork Cornmarket,Cookies,Food,,,,,,,,,,,,,,
2-Jun-2026,2051.39,1120,931.39,-11.12,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
3-Jun-2026,2039.62,1120,919.62,-11.77,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
3-Jun-2026,2036.73,1120,916.73,-2.89,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
4-Jun-2026,2024.08,1120,904.08,-12.65,Card,Lidl,Lidl Cork Cornmarket,"Noodles, chicken, peppers, mushrooms, monster, BB sauce",Food,,,,,,,,,,,,,,
5-Jun-2026,1994.08,1090,904.08,-30.0,Cash,City Barbers,City barbers,Haircut + Tip,Personal,,,,,,,,,,,,,,
5-Jun-2026,1494.08,590,904.08,-500.0,Cash,Denis,T23 X499,Money for plumber,Denis,,,,,,,,,,,,,,
5-Jun-2026,2111.18,590,1521.18,617.1,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
5-Jun-2026,2061.18,590,1471.18,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
5-Jun-2026,2561.18,590,1971.18,500.0,Bank Transfer,Denis,,Money back for plumber,Denis,,,,,,,,,,,,,,
5-Jun-2026,2540.25,590,1950.25,-20.93,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
28-May-2026,2534.55,590,1944.55,-5.7,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
5-Jun-2026,2084.55,590,1494.55,-450.0,Card,Trading212,,€450 into trading212 CFD account,Trading,,,,,,,,,,,,,,
6-Jun-2026,2079.86,590,1489.86,-4.69,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
6-Jun-2026,2070.63,590,1480.63,-9.23,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
6-Jun-2026,2051.33,590,1461.33,-19.3,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips ,Food,,,,,,,,,,,,,,
7-Jun-2026,2046.38,590,1456.38,-4.95,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
7-Jun-2026,2005.73,590,1415.73,-40.65,Card,Dogs.ie,Knockskehy,Bernese Add,Sheila,,,,,,,,,,,,,,
7-Jun-2026,2065.73,650,1415.73,60.0,Cash,Musmie,Knockskehy,Labour,Mumsie,,,,,,,,,,,,,,
8-Jun-2026,2059.44,650,1409.44,-6.29,Card,Chemist Warehouse,Chemist Warehouse Cornmarket,Mouth wash,Personal,,,,,,,,,,,,,,
8-Jun-2026,2044.84,650,1394.84,-14.6,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
8-Jun-2026,2042.89,650,1392.89,-1.95,Card,LiveCareer.com,,2 week CV editor,Personal Development,,,,,,,,,,,,,,
9-Jun-2026,2027.3,650,1377.3,-15.59,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
10-Jun-2026,2012.45,650,1362.45,-14.85,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
10-Jun-2026,2009.71,650,1359.71,-2.74,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
11-Jun-2026,2000.38,650,1350.38,-9.33,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
12-Jun-2026,2415.87,650,1765.87,415.49,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
12-Jun-2026,2365.87,650,1715.87,-50.0,Bank Transfer,Trading212,,€50 into brokerage account,Investing,,,,,,,,,,,,,,
12-Jun-2026,2361.68,650,1711.68,-4.19,Card,Chemist Warehouse,Chemist Warehouse Cornmarket,Deodrant,Personal,,,,,,,,,,,,,,
12-Jun-2026,2351.37,650,1701.37,-10.31,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
13-Jun-2026,2336.31,650,1686.31,-15.06,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-Jun-2026,2317.92,650,1667.92,-18.39,Card,Trading View,,1 month subscription,Trading,,,,,,,,,,,,,,
14-Jun-2026,2312.97,650,1662.97,-4.95,Card,Irish Rail,Kent,Train Ticket to mallow,Transport,,,,,,,,,,,,,,
14-Jun-2026,2216.23,650,1566.23,-96.74,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
14-Jun-2026,2266.23,700,1566.23,50.0,Cash,Peggie,Lidl Kanturk,Money for cat food,Mumsie,,,,,,,,,,,,,,
15-Jun-2026,2253.87,700,1553.87,-12.36,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
15-Jun-2026,2236.65,700,1536.65,-17.22,Card,Apex Trader Funding,,1 month 25k eval,Trading,,,,,,,,,,,,,,
15-Jun-2026,2236.31,700,1536.31,-0.34,Bank Transfer,BOI,,Convertion Fee,BOI Fees,,,,,,,,,,,,,,
15-Jun-2026,2229.31,700,1529.31,-7.0,Card,Tesco,Tesco Superstore,Hay for squirells,Denis,,,,,,,,,,,,,,
16-Jun-2026,2215.21,700,1515.21,-14.1,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
16-Jun-2026,2208.75,700,1508.75,-6.46,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
17-Jun-2026,2198.85,700,1498.85,-9.9,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
17-Jun-2026,2189.69,700,1489.69,-9.16,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
14-Jun-2026,2239.69,750,1489.69,50.0,Cash,Musmie,,working at home,Mumsie,,,,,,,,,,,,,,
18-Jun-2026,2232.37,750,1482.37,-7.32,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
19-Jun-2026,2542.12,750,1792.12,309.75,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
19-Jun-2026,2534.8,750,1784.8,-7.32,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
19-Jun-2026,2531.85,750,1781.85,-2.95,Card,Daybreak,Daybreak,Monster,Food,,,,,,,,,,,,,,
20-Jun-2026,2508.79,750,1758.79,-23.06,Card,Lidl,Lidl Kanturk,Food,Food Non-Personal,,,,,,,,,,,,,,
20-Jun-2026,2504.99,750,1754.99,-3.8,Card,Centa,Aspel's Centra,Latte,Food Non-Personal,,,,,,,,,,,,,,
21-Jun-2026,2500.04,750,1750.04,-4.95,Card,Irish Rail,Kent,train ticket mallow,Transport,,,,,,,,,,,,,,
22-Jun-2026,2489.18,750,1739.18,-10.86,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
22-Jun-2026,2487.24,750,1737.24,-1.94,Card,Mr Price,Mr Price,Monster,Food,,,,,,,,,,,,,,
21-Jun-2026,2467.24,730,1737.24,-20.0,Cash,Lidl,Lidl Kanturk,Charity,Personal,,,,,,,,,,,,,,
14-Jun-2026,2477.24,740,1737.24,10.0,Cash,Peggie,Knockskehy,money for dinner,Mumsie,,,,,,,,,,,,,,
14-Jun-2026,2527.24,790,1737.24,50.0,Cash,Sheila,,Money for bernese add,Sheila,,,,,,,,,,,,,,
22-Jun-2026,2510.44,790,1720.44,-16.8,Card,Eskimo's,Eskimo Pizza (North),Pizza + 2 dips ,Food,,,,,,,,,,,,,,
23-Jun-2026,2501.77,790,1711.77,-8.67,Card,Lidl,Lidl Cork Cornmarket,Food,Food,,,,,,,,,,,,,,
23-Jun-2026,2492.2,790,1702.2,-9.57,Card,Costcutter,Costcutter,Sweets,Food,,,,,,,,,,,,,,
23-Jun-2026,2474.77,790,1684.77,-17.43,Card,Apex Trader Funding,,Eval 25K,Trading,,,,,,,,,,,,,,
